GeneSymbol	T15	T17	T18	T20	T3	T34	T39	T4	T40	T10	T11	T12	T27	T28	T30	T35	T36	T37	T38	T5	T6	T7	T8	T9
A1BG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABCB8	3.33547304679679	3.33547304679679	3.33547304679679	3.33547304679679	3.33547304679679	3.33547304679679	3.33547304679679	3.33547304679679	3.33547304679679	3.33547304679679	3.33547304679679	3.33547304679679	3.33547304679679	3.33547304679679	3.33547304679679	3.33547304679679	3.33547304679679	3.33547304679679	3.33547304679679	3.33547304679679	3.33547304679679	3.33547304679679	3.33547304679679	3.33547304679679
ABCB9	5.61850264490688	3.83379478586007	4.79480058414914	5.48791842507724	4.44637010109667	3.96316304426688	4.07999116026966	5.97738960016675	3.96371452707819	4.58897319646306	5.79387302179463	5.52837304686471	4.08189013225567	4.67421401815947	5.41457422920681	3.86929398373491	4.00366826797186	5.3301842286497	4.26070021669974	5.38824776703189	5.11348184760612	4.58599450003569	4.05143316430817	4.38775507990317
ABCC1	77.665036467791	72.40468949905	74.0261155394555	78.7325122588999	81.5107504278651	73.2440896157053	78.9586322603033	79.9343924989173	73.3774165106694	74.7498643418748	78.0135634896328	78.2646856182883	72.748952045029	73.6697701982635	76.1778494771702	72.580929068009	72.6139266720883	72.5367731113718	72.7635929725305	74.5536847770484	78.7478117679755	74.7504904818155	72.9756981863732	72.7191498846248
ABCC10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABCC11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ABCC2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ABCC3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABCC4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABCC5	141.665096785462	12.9301541974658	95.5364426429682	220.630724387999	134.599718412486	162.645652432433	26.0239530230146	186.47921907587	17.0178135132643	139.290833512014	67.8330831914028	146.468969128874	10.2975091994696	32.0657558162173	20.6515475527041	16.7649519434482	19.2651832413397	43.2187935049921	11.8001218616522	47.7698042785876	147.849599476209	51.6506659238146	15.6819971375912	39.5087138558707
ABCC6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABCC8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ABCC9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ABCD1	1	1	5.05741891807483	2.85882471480913	1.19279454866565	1.10711885278256	1	8.73867960384901	1	1.497134007258	1.05805696751727	5.99949361630571	1.18889818625189	6.24542072620147	5.63694461959405	1	4.71551587433896	1.16781135148233	1	5.13478882704863	4.65524154711993	2.466864847864	2.04017821147212	1.12219460719749
ABCD2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ABCD3	8.63097145923787	8.63097145923787	8.63097145923787	8.63097145923787	8.63097145923787	8.63097145923787	8.63097145923787	8.63097145923787	8.63097145923787	8.63097145923787	8.63097145923787	8.63097145923787	8.63097145923787	8.63097145923787	8.63097145923787	8.63097145923787	8.63097145923787	8.63097145923787	8.63097145923787	8.63097145923787	8.63097145923787	8.63097145923787	8.63097145923787	8.63097145923787
ABCD4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABCE1	19.2958969250254	2.24854206591652	39.0684159886915	27.9992966132358	28.0287979701213	25.0150238912274	21.4564235275611	33.4100425661376	16.0262259286491	21.0217623473498	21.3635307592836	20.3834412999854	5.06044207835712	32.1878439683054	28.8453376082463	12.505024875391	9.85297409488009	26.8967753533821	15.0073198898605	20.2310321322032	21.543604720274	20.2953392764581	30.2989048272461	6.95680339639897
ABCF1	48.5736549037769	19.80336488853	23.1123340954385	60.9657323857242	42.1299473382951	35.4110298637615	26.4323050736947	60.2077490725362	28.2276378623636	34.9836722666797	41.1912321390491	43.0341312916078	19.4508803024043	31.5932236485852	55.1434757024815	20.9481259642862	20.0560226927342	52.3539347221535	28.9436409941045	47.567940638525	43.4408600398314	29.8952155441239	21.1962790035723	23.0142861816533
ABCF2	16.8777039136721	5.08868123073943	14.9228749615517	21.0015987480491	21.6375166195372	5.07708462669723	5.9820794888108	19.9182889178658	6.85741159626199	13.5220952027381	14.1411830835807	15.5403132157793	5.53573552654977	10.2929315939074	21.795686601314	6.39129778736444	6.85411616042426	21.8165090115513	5.96268037071576	13.4514097222218	12.0111301948395	8.33480720594924	7.09029695491842	7.34498051226887
ABCF3	85.0086619239222	20.1250021607524	59.7320187460052	112.544596702791	51.8719035028113	85.9932193727837	36.1358971492463	99.7953961905428	32.8431863447579	74.5186772478448	86.7784052708044	93.223631833019	21.5111024505995	46.6736776781615	95.1111627632068	20.6941697337201	30.4064968274973	64.9122604806814	27.0152577371496	40.18496494275	89.7363174571476	50.85010266653	41.6272480620415	28.4703854774354
ABCG1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABCG2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ABCG4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ABHD1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ABHD10	16.1588464881199	4.27843446798327	4.32920885266154	28.857382673148	11.7466583001666	21.2012499692073	10.5888125590893	32.8083787214679	5.15029488167271	25.2638586276508	21.2599919174037	26.5946551292043	5.85743356173053	10.177565071602	22.811406506043	7.47865838884912	9.43839445519468	25.2280250128936	7.51972169712025	12.2868632651653	14.643184931084	11.6225443224042	5.60224484699726	7.87222723641124
ABHD11	24.03020925405	9.10536791451929	37.4674917115436	37.3927405263865	18.6760855412742	22.7597857477326	11.1355096129299	40.9940960577029	12.1370823564118	31.4676444132913	35.2857095937284	28.1970062850027	46.3848994162489	33.9319178511808	44.2316544076445	10.5852897772834	14.3826023930475	18.3238665422085	14.5726230559136	36.8171243026545	24.2949811020731	16.461045533795	14.948043892684	13.6877951104622
ABHD12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABHD12B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABHD13	2.06422760134162	2.06422760134162	2.06422760134162	2.06422760134162	2.06422760134162	2.06422760134162	2.06422760134162	2.06422760134162	2.06422760134162	2.06422760134162	2.06422760134162	2.06422760134162	2.06422760134162	2.06422760134162	2.06422760134162	2.06422760134162	2.06422760134162	2.06422760134162	2.06422760134162	2.06422760134162	2.06422760134162	2.06422760134162	2.06422760134162	2.06422760134162
ABHD14A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABHD14B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABHD15	9.42977078016295	8.42012077988931	8.78730626960992	10.1579925198827	9.80172126640209	9.24576871313991	8.48954028055436	10.5664128201426	8.55508181705772	9.86646936337456	8.94210711483886	10.1038724565583	8.79799474694051	9.72792508447898	9.99107072893451	8.52941870459764	8.66491609122469	8.6507712035576	8.56890455148024	10.5431835395933	10.2722663766213	9.32964181109145	9.05288574597629	8.63516305659751
ABHD16A	13.6800032754726	9.7602680729599	18.5541321874479	22.7518922928406	10.9554603888557	19.2246468342081	8.43093062742933	30.3324474022539	12.9040462959485	26.3669582758664	19.6313146189257	19.6139011335716	8.82316215750991	29.0596762027583	28.5272037835739	14.1060582938569	12.81020507782	31.2467417291033	12.3072162608279	27.52100070096	22.1786559689527	20.2848480411731	16.8115928490905	9.54081372229648
ABHD17A	4.43239186201724	4.43239186201724	4.43239186201724	4.43239186201724	4.43239186201724	4.43239186201724	4.43239186201724	4.43239186201724	4.43239186201724	4.43239186201724	4.43239186201724	4.43239186201724	4.43239186201724	4.43239186201724	4.43239186201724	4.43239186201724	4.43239186201724	4.43239186201724	4.43239186201724	4.43239186201724	4.43239186201724	4.43239186201724	4.43239186201724	4.43239186201724
ABHD17B	18.541647182416	1	11.3204688611822	23.3136817486229	19.8272153950931	18.9087385350324	18.9851172282968	28.0561097704303	7.0557903809866	18.831519638713	9.19862351294737	5.13765387063767	2.5061107067553	8.6023280281125	13.8327067490359	4.79422991395045	4.13211708172925	20.439187182835	4.72532253198049	8.23832671007973	10.1860077549781	5.31671923241274	4.20624594346499	1
ABHD17C	29.796499407726	8.51066381158977	64.6307251823567	65.8064564984412	52.3575743322979	21.8379809500362	10.2117189930366	74.3115694949472	22.7146306227059	28.1304327969325	57.5722663962296	13.6648428729514	19.1228006603438	51.0156751399317	40.7579290575537	11.7681729436764	9.61936032873648	53.0373786102681	9.51824217368062	57.2444485397901	36.8844514020396	17.4712857295277	11.9692830539714	13.9631675212044
ABHD2	52.2517872239553	47.9633260625343	48.9434524575471	56.8022914547398	59.2074798617693	48.9895118612431	51.8197923919795	59.8774076063089	52.7428295332461	56.7601463615374	55.5209280503807	51.4273303805707	51.5304149096738	61.0439246366589	50.8175183538958	47.8866457176775	53.3714055920384	65.0830781143945	51.2934706366008	60.650947139154	56.0321597791736	51.6277302308521	53.1172569119327	46.9066078323762
ABHD3	23.7730410960068	5.61205311313051	8.50263550100032	33.890263359747	11.4704743771993	26.8275759482265	8.07030371240134	24.4780066354089	15.5790532127881	20.4373460172666	15.5079625739549	21.9941948258366	11.006000114516	7.52141850163809	23.2357398493166	4.92250559948956	10.4652789785308	9.57302712387475	11.8925778992839	8.51882696740724	8.94438845905762	21.2538816479122	9.20501474823507	5.73843057956062
ABHD4	36.2849093879882	2.05560160508137	14.5696535679523	53.828091822107	44.0940530101507	5.18596807654033	6.6719434877324	57.0663451535146	10.4329631893371	31.9499820174992	41.3367179036742	21.2050231185851	3.41784651309162	16.9617126009165	45.4605038627002	5.37330793222491	7.53466098537231	53.1946712160896	8.31628418070766	23.4341914687745	38.7573190150254	33.8538121180301	10.1417825217819	2.9018711191974
ABHD5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABHD6	1.02955678989157	1.02955678989157	1.02955678989157	1.02955678989157	1.02955678989157	1.02955678989157	1.02955678989157	1.02955678989157	1.02955678989157	1.02955678989157	1.02955678989157	1.02955678989157	1.02955678989157	1.02955678989157	1.02955678989157	1.02955678989157	1.02955678989157	1.02955678989157	1.02955678989157	1.02955678989157	1.02955678989157	1.02955678989157	1.02955678989157	1.02955678989157
ABHD8	1.8433993549432	1.17182717306933	1.37323224690192	1.893407952731	1.77793791207495	1.19761524301945	1.22599975157752	2.04285518824048	1.22310004626916	1.50800406561008	1.54378427619457	1.43777036078303	1.2536205606432	1.88814825652055	1.85969332916828	1.1985385720066	1.16363328611878	1.63415327106457	1.31376476735446	1.99889542447268	1.92363274088973	1.71178255953803	1.48244884356617	1.32432525919553
ABI1	64.5150844438253	64.5150844438253	64.5150844438253	64.5150844438253	64.5150844438253	64.5150844438253	64.5150844438253	64.5150844438253	64.5150844438253	64.5150844438253	64.5150844438253	64.5150844438253	64.5150844438253	64.5150844438253	64.5150844438253	64.5150844438253	64.5150844438253	64.5150844438253	64.5150844438253	64.5150844438253	64.5150844438253	64.5150844438253	64.5150844438253	64.5150844438253
ABI2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABI3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ABI3BP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ABL1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABL2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABLIM1	31.7335137940485	7.67616504360834	120.436665962773	311.707532336339	226.381477920886	82.3579374098274	25.519300571421	350.862927374711	63.0389616060427	236.108183047566	163.964929231729	265.873826367696	38.6963299526844	22.3848747941025	58.5822843380593	15.927029894317	33.8323858042369	245.973270027042	16.1501213004498	221.701709246769	233.712435263896	76.8277638488389	98.4372376119303	14.845551891743
ABLIM2	7.38928566213241	3.94707201045812	7.90842031613236	7.9382293022156	6.55833976369079	4.04299356637587	4.34888435574535	9.21016084767212	5.67868824281258	4.76450304943948	7.18303274612556	4.15983983524109	4.98614651170704	4.78198801446696	4.41130867305134	4.17757169740653	4.85374132747891	8.55835841146393	4.19543074644174	5.77092154620181	7.27251792130295	4.67451933720972	4.17547727863976	7.14768873206287
ABLIM3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ABR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABRA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ABRACL	66.7288172709287	28.0685532149277	63.8078725189024	72.4394861042718	45.4284058198031	73.208217070692	49.8256401964707	73.2954906311639	38.444383049615	56.4684453668653	37.0908049156176	55.7078391402942	30.2452411600308	27.6130884402976	79.1682413735246	36.2449309456073	36.073400835127	65.1780832989618	26.7849144456453	36.2368062057582	66.2621633767989	42.4467465494076	56.1260788679142	32.1428203525891
ABT1	6.86096628805122	3.65913988434768	4.42418815013065	10.3974757514001	6.10791539704118	8.5903518175525	3.18635468254678	12.7496216355502	3.11510556557567	5.30820055702683	4.77945167504228	9.80646986043295	3.11510556557567	10.2300437531399	6.83731660083615	4.83530329486023	4.02574783235592	10.9841171586627	4.89098141608439	9.79747775244445	10.9604739220706	5.87119872769735	5.27695247368794	4.50582629655717
ABTB1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABTB2	5.77403524188193	1	4.74201447615054	1	2.89321820306628	1.68180993299094	1.48885348689052	5.88325664816046	2.32731049804258	4.84526383834031	3.34249656908589	5.76638500890724	4.67726166848102	2.46654217125658	4.30920297799346	1	4.1404964564933	5.16134156760026	1.35565285013085	2.73410930777278	4.91937077417488	1.84286622151641	5.77757618796797	1.12243701900278
AC004381.6	6.12700823599928	3.62632570370381	3.63619176135557	4.49245419537657	4.60470138650533	6.58982032063053	4.25453038027068	8.78104811433347	3.83389404329406	6.35892836827543	4.70938789347718	5.82019409047268	3.53192212585067	6.5386988531737	4.17413567757446	3.79226020504358	3.95508695422502	7.98590863674319	3.85841251733288	6.50120863785466	4.32825646471492	6.22932605517379	4.09726367651591	3.56730143093487
AC004824.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC005477.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC005481.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC006946.15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC007040.11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC009403.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC010547.9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC010642.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC011294.3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC011997.1	1	1	1.0493483792471	1.76315050873466	1	1	1	1.90367328697254	1.13890296372597	1.14912752151206	1	1	1	1	1	1.23393840721263	1	1.53681851696976	1	1	1	1	1.0926824283163	1
AC012123.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC017104.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC018816.3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC021218.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC023590.1	13.7760272687935	2.12191717872171	3.05361684413078	4.01892083313225	2.73242866970725	6.18239186381908	2.09256549568481	16.8347548642966	6.03734675880311	12.8239250484981	15.1123435246248	12.0177806705167	3.51663537346981	12.9436871288157	2.33518066310992	2.81148714209964	6.17175201060708	11.147400350013	2.89136356261782	2.70236491499405	7.36598393293356	12.609643376176	9.13596703506695	5.28654916023329
AC024592.12	1.02452481743875	1	1	1.02678129333333	1	1	1	1.06125440669394	1	1	1	1	1	1.02240108734585	1.14787478887472	1	1.03790730507415	1	1	1.04824756939441	1	1	1.03490404110481	1
AC062017.1	2.1698576840952	2.1698576840952	2.1698576840952	2.1698576840952	2.1698576840952	2.1698576840952	2.1698576840952	2.1698576840952	2.1698576840952	2.1698576840952	2.1698576840952	2.1698576840952	2.1698576840952	2.1698576840952	2.1698576840952	2.1698576840952	2.1698576840952	2.1698576840952	2.1698576840952	2.1698576840952	2.1698576840952	2.1698576840952	2.1698576840952	2.1698576840952
AC069368.3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC073657.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC090616.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC091801.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC092675.3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC093802.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC097381.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC104667.3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC110615.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC112715.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC112721.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC129492.6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC131097.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ACAA1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACAA2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACACA	34.1993696127171	26.5872530203064	33.7009289413233	50.8866883299336	36.1565743916112	49.0951523942943	30.8964716937459	58.8441750787328	33.5372011262259	45.7573587338762	48.4531607701911	47.431059996711	27.3214905965486	35.6644830158475	37.5777501419096	30.8663489726143	33.578335582406	51.7854970309163	27.9997010485266	41.7081754066399	31.8403034212381	47.5138480927529	36.6199802667626	27.0867914102145
ACACB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ACAD10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACAD11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACAD8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACAD9	30.8118116236207	30.8118116236207	30.8118116236207	30.8118116236207	30.8118116236207	30.8118116236207	30.8118116236207	30.8118116236207	30.8118116236207	30.8118116236207	30.8118116236207	30.8118116236207	30.8118116236207	30.8118116236207	30.8118116236207	30.8118116236207	30.8118116236207	30.8118116236207	30.8118116236207	30.8118116236207	30.8118116236207	30.8118116236207	30.8118116236207	30.8118116236207
ACADL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ACADM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACADS	5.08106951951572	5.08106951951572	5.08106951951572	5.08106951951572	5.08106951951572	5.08106951951572	5.08106951951572	5.08106951951572	5.08106951951572	5.08106951951572	5.08106951951572	5.08106951951572	5.08106951951572	5.08106951951572	5.08106951951572	5.08106951951572	5.08106951951572	5.08106951951572	5.08106951951572	5.08106951951572	5.08106951951572	5.08106951951572	5.08106951951572	5.08106951951572
ACADSB	2.39298181120257	1	1	12.5668656164049	1.03878556902694	7.53758424187758	1	11.7255217092778	6.84603263904805	7.96579414495488	12.6807290088657	6.79832094377134	1	3.62285488057437	1	1	1.38629148042516	8.94103399536377	1.28651976277793	11.0444974362052	5.89802674496417	6.51386965662484	4.49832301333603	1.32389161223688
ACADVL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACAN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ACAP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ACAP2	102.445869294089	15.8814617259444	32.7497699282281	124.108432731282	51.133892684795	121.798899098899	78.3474047770687	136.521066774173	38.3115841584798	118.422247090049	101.601079451062	100.441979195341	17.4633333825727	27.4505686962722	56.5268263000729	26.4961379906807	48.3759377924902	50.7368529359624	22.9761225914869	73.7829683406109	105.27752185386	84.6368809830748	31.5619855006212	24.8892876407647
ACAP3	11.4537749889032	1.85528246305123	6.23957727104435	6.19677749123393	3.75920002816118	3.07704101355239	3.39980233083144	14.5061203312591	1.77728143989388	6.71187643415814	11.3459804824013	10.0092947576017	7.54358936395928	11.3042371430685	9.84542360751232	3.09709638696501	3.49559985676808	2.05547730622536	2.66402973644202	10.1404500663823	12.2676914159251	5.09584556777081	2.99249789440912	4.53162360846725
ACAT1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACAT2	31.8889624145235	6.65838176672228	30.3660955404123	38.8520642284466	45.8217552726127	39.1898419085684	9.51191455299537	39.7276996890834	11.0313143231282	27.5882016304979	26.6248993426268	39.8027607355765	15.2671581665726	9.11731552812728	21.55132860187	7.14281303319629	7.36879901953052	35.6797063662165	8.16679915673049	17.0595759190017	31.9859538205481	33.0384929045311	16.7365985266429	4.86265415307048
ACBD3	14.7861033420438	11.9731983576521	28.0894991468871	68.9485735726856	39.3333434323934	51.9901826850054	15.7669026625206	72.4021288110085	14.7212732316786	51.1260038716864	56.6529539059682	41.5762347017495	14.1868682556578	9.92859162984531	48.0259746170056	19.3289050062586	16.0277409744251	47.7937856739815	22.4833770572359	29.1865635533165	24.9660812617811	25.5122958962333	18.7174761236777	15.7097767955582
ACBD4	2.8402289375446	2.8402289375446	2.8402289375446	2.8402289375446	2.8402289375446	2.8402289375446	2.8402289375446	2.8402289375446	2.8402289375446	2.8402289375446	2.8402289375446	2.8402289375446	2.8402289375446	2.8402289375446	2.8402289375446	2.8402289375446	2.8402289375446	2.8402289375446	2.8402289375446	2.8402289375446	2.8402289375446	2.8402289375446	2.8402289375446	2.8402289375446
ACBD5	47.4127621900568	4.31775877787917	35.9563810520482	117.181142887025	41.5257051436641	20.625372711644	15.5071803687161	95.3839472177001	20.1327032784753	84.8118915067474	51.366624955583	79.6530647965302	9.68176543779272	13.5231541664172	88.7520018096987	8.1941090782882	11.8939403777527	92.6550326537926	7.71833348601966	25.4712642711145	78.0266060252782	75.2675765390152	28.5853794018711	6.10724700508061
ACBD6	23.1079634636506	19.8167512379317	26.047250427086	28.5225068584693	21.4656443471939	22.2570482736316	22.6772700944381	31.685752446707	21.5907424368274	26.9564792794796	31.000055675833	30.5161072308388	21.0518208364713	26.0924529666709	27.2684728691425	20.2743834118972	23.0157673107776	28.5987146889933	20.6450667401273	25.4021842335178	29.1212321749672	28.2645711442913	23.0456384280471	23.2449901199969
ACBD7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ACCS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACD	6.86579860076319	3.06291377411722	5.75915102388788	21.7370811161951	17.851897148655	4.88991073775728	5.58792360924274	30.0851305401518	4.01298983622926	16.5536263882963	25.0743981004639	16.9168662829699	5.3062056375519	4.21889813250714	7.25775821318983	5.33192437772695	5.41630689805249	9.17604879528987	4.35062796102025	16.9903170569291	18.4998559925974	11.8720125145801	4.33023219218202	3.91017533537368
ACE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ACE2	2.76701631540622	2.06142701757878	4.76424599549846	2.04025378954636	2.70215249407052	4.3244303580811	2.08173034358397	3.94739135730081	2.22858929784211	3.33438410793246	4.09433514582629	2.6003503081616	2.075947120402	4.00179051410962	2.44595400023133	2.6479198427012	2.40420788103962	3.96141518710532	2.73277399386385	3.74546130162544	2.1234808681471	4.03065422269606	2.12335014950212	2.05299630523102
ACER1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ACER2	14.9064324858594	1.25019783175335	3.00225577060363	23.3297540119998	18.9058485939538	1.73617261057336	21.5579687336708	28.6642068432374	9.065568547112	22.7020746373465	18.1363852548914	9.10349801843831	4.91535552796938	6.14278943367848	2.58154079127563	2.27199951909038	1.89376286916627	26.1675887998382	2.19414317722006	21.750771365517	10.3264130911268	11.3748074451081	2.50273162226285	4.33961106092948
ACER3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
